Trace number,FFID,Correction P,Correction S,Pick P,Pick S,Deformation sample,Density,P vel,S vel,YM sample,Total deformation,Total P vel,Total S vel,Total YM,Poissons ratio,CP
384,14,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.069379,3824.874023,2546.020508,85.548027,nan,40
385,15,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.069369,3829.397705,2547.155029,85.832199,nan,40
386,16,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.06936,3830.556641,2547.549072,85.900543,nan,40
387,17,15.437025,30.213911,0.000018,0.000027,0.069447,2652.699951,3840.447266,2549.991943,86.524261,0.06935,3835.094482,2546.437988,86.283226,0.105748,40
388,18,15.437025,30.213911,0.000018,0.000027,0.06944,2652.699951,3843.469971,2552.740234,86.628387,0.06934,3837.963379,2549.083008,86.380333,0.105338,40
389,19,15.437025,30.213911,0.000018,0.000027,0.069432,2652.699951,3846.436768,2555.454834,86.729866,0.069329,3840.749023,2551.67627,86.473557,0.104926,40
390,20,15.437025,30.213911,0.000018,0.000027,0.069425,2652.699951,3846.060791,2554.452881,86.745575,0.06932,3840.220703,2550.574219,86.482323,0.105343,40
391,21,15.437025,30.213911,0.000018,0.000027,0.069418,2652.699951,3852.504639,2554.94873,87.200447,0.06931,3846.494629,2550.962891,86.928589,0.107425,40
392,22,15.437025,30.213911,0.000018,0.000027,0.069411,2652.699951,3857.257813,2553.941895,87.595032,0.0693,3851.083984,2549.854248,87.314842,0.109696,40
393,23,15.437025,30.213911,0.000018,0.000027,0.069404,2652.699951,3853.437012,2558.19873,87.128708,0.06929,3847.100098,2553.991699,86.842392,0.105978,40
394,24,15.437025,30.213911,0.000018,0.000027,0.069397,2652.699951,3863.337646,2555.675537,87.969818,0.06928,3856.816162,2551.361328,87.67308,0.110939,40
395,25,15.437025,30.213911,0.000018,0.000027,0.06939,2652.699951,3866.367188,2559.171143,88.04377,0.069269,3859.658203,2554.730469,87.738487,0.110131,40
396,26,15.437025,30.213911,0.000018,0.000027,0.069384,2652.699951,3871.217773,2561.97876,88.282173,0.069261,3864.351074,2557.434326,87.969269,0.110349,40
397,27,15.437025,30.213911,0.000018,0.000027,0.069377,2652.699951,3874.288818,2559.454346,88.617828,0.069251,3867.248535,2554.803223,88.296059,0.112805,40
398,28,15.437025,30.213911,0.000018,0.000027,0.06937,2652.699951,3872.152832,2559.185791,88.471275,0.06924,3864.937256,2554.416748,88.141861,0.112191,40
399,29,15.437025,30.213911,0.000018,0.000027,0.069363,2652.699951,3882.174561,2561.202637,89.126808,0.069231,3874.780762,2556.324707,88.787636,0.114654,40
400,30,15.437025,30.213911,0.000018,0.000027,0.069356,2652.699951,3887.034424,2560.964355,89.496628,0.069221,3879.474854,2555.983643,89.148857,0.116482,40
401,31,15.437025,30.213911,0.000018,0.000027,0.069349,2652.699951,3886.628906,2562.968506,89.381432,0.069211,3878.898926,2557.871094,89.026245,0.115278,40
402,32,15.437025,30.213911,0.000018,0.000027,0.069342,2652.699951,3887.962402,2561.183838,89.555984,0.069201,3880.053711,2555.973877,89.192024,0.116689,40
403,33,15.437025,30.213911,0.000018,0.000027,0.069335,2652.699951,3892.808594,2563.197266,89.829399,0.069191,3884.7229,2557.873291,89.456619,0.117311,40
404,34,15.437025,30.213911,0.000018,0.000027,0.069328,2652.699951,3897.67749,2564.462158,90.136482,0.069181,3889.412109,2559.023926,89.754608,0.118332,40
405,35,15.437025,30.213911,0.000018,0.000027,0.069321,2652.699951,3902.559326,2562.692383,90.572601,0.069171,3894.124023,2557.153076,90.181488,0.120933,40
406,36,15.437025,30.213911,0.000018,0.000027,0.069314,2652.699951,3900.388672,2563.178467,90.391464,0.069161,3891.778564,2557.520264,89.992828,0.119937,40
407,37,15.437025,30.213911,0.000018,0.000027,0.069306,2652.699951,3901.723877,2564.419189,90.438049,0.06915,3892.934082,2558.64209,90.031029,0.119747,40
408,38,15.437025,30.213911,0.000018,0.000027,0.069299,2652.699951,3901.337891,2564.924561,90.38813,0.06914,3892.381104,2559.036133,89.973572,0.119351,40
409,39,15.437025,30.213911,0.000018,0.000027,0.069293,2652.699951,3906.241699,2566.19873,90.697792,0.069131,3897.113037,2560.20166,90.274376,0.120367,40
410,40,15.437025,30.213911,0.000018,0.000027,0.069286,2652.699951,3904.090332,2565.942139,90.549156,0.069121,3894.799316,2559.835449,90.118698,0.119764,40
411,41,15.437025,30.213911,0.000018,0.000027,0.069279,2652.699951,3907.236328,2566.454834,90.760727,0.069112,3897.783447,2560.245605,90.322105,0.120574,40
412,42,15.437025,30.213911,0.000018,0.000027,0.069272,2652.699951,3903.321533,2567.719238,90.417046,0.069102,3893.707764,2561.394775,89.972214,0.118571,40
413,43,15.437025,30.213911,0.000018,0.000027,0.069265,2652.699951,3906.442871,2567.455811,90.659691,0.069092,3896.655273,2561.022949,90.205963,0.119781,40
414,44,15.437025,30.213911,0.000018,0.000027,0.069258,2652.699951,3904.260742,2570.227783,90.380379,0.069081,3894.300293,2563.670654,89.919815,0.117579,40
415,45,15.437025,30.213911,0.000018,0.000027,0.06925,2652.699951,3903.833984,2567.660156,90.457558,0.06907,3893.695313,2560.991699,89.988312,0.118778,40
416,46,15.437025,30.213911,0.000018,0.000027,0.069243,2652.699951,3906.976074,2564.365723,90.829308,0.069061,3896.671143,2557.601807,90.350807,0.12157,40
417,47,15.437025,30.213911,0.000018,0.000027,0.069237,2652.699951,3913.678467,2570.98291,91.047745,0.069051,3903.202881,2564.101074,90.560997,0.12042,40
418,48,15.437025,30.213911,0.000018,0.000027,0.06923,2652.699951,3907.972168,2566.904053,90.796356,0.069041,3897.338623,2559.919434,90.302917,0.120592,40
419,49,15.437025,30.213911,0.000018,0.000027,0.069222,2652.699951,3907.561768,2567.395752,90.745193,0.069031,3896.760254,2560.298828,90.244202,0.120195,40
420,50,15.437025,30.213911,0.000018,0.000027,0.069216,2652.699951,3908.94043,2563.338867,91.017799,0.069021,3897.97583,2556.148926,90.507896,0.122768,40
421,51,15.437025,30.213911,0.000018,0.000027,0.069208,2652.699951,3912.0625,2569.921143,90.97258,0.069011,3900.919189,2562.601074,90.455048,0.12042,40
422,52,15.437025,30.213911,0.000018,0.000027,0.069201,2652.699951,3916.957275,2571.9375,91.250984,0.069001,3905.62793,2564.498535,90.723877,0.121042,40
423,53,15.437025,30.213911,0.000018,0.000027,0.069194,2652.699951,3913.049561,2558.765381,91.512108,0.068992,3901.589355,2551.271484,90.976868,0.126496,40
424,54,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.06898,3904.440918,2553.091309,91.111755,nan,40
425,55,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068971,3907.48877,2564.922119,90.84391,nan,40
426,56,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068961,3908.692627,2550.889404,91.515663,nan,40
427,57,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068951,3906.366943,2543.001953,91.666908,nan,40
428,58,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068941,3911.101807,2542.622803,92.029709,nan,40
429,59,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068931,3905.217529,2540.754639,91.673798,nan,40
430,60,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068921,3906.409668,2540.378418,91.776428,nan,40
431,61,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068911,3904.073975,2539.261963,91.650429,nan,40
432,62,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068901,3903.50415,2533.663086,91.834381,nan,40
433,63,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068891,3901.197266,2533.313477,91.679787,nan,40
434,64,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068881,3898.844727,2527.726807,91.731758,nan,40
435,65,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068871,3903.565918,2522.166748,92.296257,nan,40
436,66,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068861,3899.487305,2518.86499,92.129723,nan,40
437,67,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.06885,3900.629639,2513.312744,92.430115,nan,40
438,68,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068841,3896.580322,2510.779541,92.235352,nan,40
439,69,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068831,3894.241455,2506.021973,92.250877,nan,40
440,70,15.437025,30.213911,0.000018,0.000028,0,2652.699951,0,0,nan,0.068821,3893.699219,2500.574707,92.421867,nan,40
441,71,15.437025,30.213911,0.000018,0.000028,0,2652.699951,0,0,nan,0.068811,3893.126953,2498.028809,92.478264,nan,40
442,72,15.437025,30.213911,0.000018,0.000028,0,2652.699951,0,0,nan,0.068801,3890.807373,2492.603271,92.518333,nan,40
443,73,15.437025,30.213911,0.000018,0.000028,0,2652.699951,0,0,nan,0.068791,3890.257568,2488.644287,92.629005,nan,40
520,1,15.437025,30.213911,0.000019,0.000027,0,2652.699951,0,0,nan,0.069371,3724.008545,2532.51001,78.713974,nan,50
521,2,15.437025,30.213911,0.000019,0.000027,0,2652.699951,0,0,nan,0.069373,3729.13208,2541.311523,78.681961,nan,50
522,3,15.437025,30.213911,0.000019,0.000027,0,2652.699951,0,0,nan,0.069373,3732.31958,2543.532715,78.814217,nan,50
523,4,15.437025,30.213911,0.000019,0.000027,0,2652.699951,0,0,nan,0.069371,3740.275391,2544.96167,79.338165,nan,50
524,5,15.437025,30.213911,0.000019,0.000027,0,2652.699951,0,0,nan,0.069374,3745.294678,2545.079346,79.705391,nan,50
525,6,15.437025,30.213911,0.000019,0.000027,0,2652.699951,0,0,nan,0.069376,3748.644043,2549.644287,79.74102,nan,50
526,7,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.069366,3751.342529,2549.27417,79.959045,nan,50
527,8,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.069358,3760.657959,2549.719971,80.630707,nan,50
528,9,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.069348,3763.389648,2550.859375,80.780914,nan,50
529,10,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.069338,3769.391113,2549.73999,81.278305,nan,50
530,11,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.069328,3777.092285,2555.407471,81.589645,nan,50
531,12,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.069317,3781.428223,2557.258057,81.827011,nan,50
532,13,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.069308,3784.237793,2553.909668,82.189552,nan,50
533,14,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.069299,3790.371338,2562.644287,82.245056,nan,50
534,15,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.069288,3796.423096,2560.728271,82.784042,nan,50
535,16,15.437025,30.213911,0.000018,0.000027,0.069386,2652.699951,3810.094238,2562.802246,83.70742,0.069279,3804.27002,2558.884766,83.451691,0.086862,50
536,17,15.437025,30.213911,0.000018,0.000027,0.069378,2652.699951,3811.361572,2568.600342,83.537827,0.069269,3805.367188,2564.560547,83.275261,0.083939,50
537,18,15.437025,30.213911,0.000018,0.000027,0.069372,2652.699951,3817.710449,2566.835693,84.091866,0.06926,3811.552246,2562.695068,83.820801,0.087502,50
538,19,15.437025,30.213911,0.000018,0.000027,0.069364,2652.699951,3825.728271,2566.563721,84.701622,0.069249,3819.385986,2562.308838,84.421021,0.090801,50
539,20,15.437025,30.213911,0.000018,0.000027,0.069357,2652.699951,3828.706299,2564.776611,85.003555,0.069239,3822.183105,2560.406738,84.714157,0.092987,50
540,21,15.437025,30.213911,0.000018,0.000027,0.069351,2652.699951,3838.529297,2568.342285,85.575279,0.06923,3831.849365,2563.872803,85.277695,0.094714,50
541,22,15.437025,30.213911,0.000018,0.000027,0.069342,2652.699951,3839.762207,2568.030029,85.681023,0.069218,3832.883545,2563.429443,85.374321,0.095363,50
542,23,15.437025,30.213911,0.000018,0.000027,0.069336,2652.699951,3842.811768,2577.720459,85.473518,0.069209,3835.781494,2573.004639,85.161057,0.090976,50
543,24,15.437025,30.213911,0.000018,0.000027,0.069329,2652.699951,3852.687744,2573.642822,86.394173,0.069199,3845.480957,2568.828613,86.071259,0.097081,50
544,25,15.437025,30.213911,0.000018,0.000027,0.069322,2652.699951,3857.428223,2576.433105,86.623688,0.069189,3850.043945,2571.500977,86.292358,0.097294,50
545,26,15.437025,30.213911,0.000018,0.000027,0.069315,2652.699951,3867.397461,2579.260254,87.242622,0.06918,3859.841309,2574.220703,86.902054,0.099444,50
546,27,15.437025,30.213911,0.000018,0.000027,0.069307,2652.699951,3870.373291,2577.406006,87.546951,0.069168,3862.608154,2572.234863,87.196014,0.101583,50
547,28,15.437025,30.213911,0.000018,0.000027,0.069301,2652.699951,3883.933105,2578.726807,88.500885,0.06916,3876.007324,2573.4646,88.140045,0.105824,50
548,29,15.437025,30.213911,0.000018,0.000027,0.069294,2652.699951,3881.817383,2579.244873,88.320274,0.06915,3873.739502,2573.877686,87.953072,0.104771,50
549,30,15.437025,30.213911,0.000018,0.000027,0.069286,2652.699951,3888.311768,2574.329102,89.018661,0.069138,3880.019531,2568.839111,88.639381,0.10979,50
550,31,15.437025,30.213911,0.000018,0.000027,0.06928,2652.699951,3880.998779,2577.166016,88.350266,0.069129,3872.581299,2571.576416,87.96743,0.105612,50
551,32,15.437025,30.213911,0.000018,0.000027,0.069273,2652.699951,3877.131836,2585.369141,87.699409,0.069119,3868.557129,2579.651367,87.31192,0.099657,50
552,33,15.437025,30.213911,0.000018,0.000027,0.069266,2652.699951,3880.22876,2577.422119,88.281616,0.06911,3871.487305,2571.615479,87.884308,0.105191,50
553,34,15.437025,30.213911,0.000018,0.000027,0.069258,2652.699951,3872.868164,2574.078857,87.879341,0.069099,3863.966797,2568.162598,87.475845,0.104341,50
554,35,15.437025,30.213911,0.000018,0.000027,0.069252,2652.699951,3881.172607,2581.504639,88.172775,0.06909,3872.093994,2575.466309,87.760757,0.103292,50
555,36,15.437025,30.213911,0.000018,0.000027,0.069244,2652.699951,3884.234619,2578.916748,88.515076,0.069079,3874.974365,2572.768555,88.093521,0.10583,50
556,37,15.437025,30.213911,0.000018,0.000027,0.069237,2652.699951,3883.857178,2579.434814,88.464218,0.06907,3874.440186,2573.180664,88.035744,0.105409,50
557,38,15.437025,30.213911,0.000018,0.000027,0.069231,2652.699951,3874.775879,2568.460693,88.266174,0.06906,3865.220215,2562.126465,87.831367,0.10811,50
558,39,15.437025,30.213911,0.000018,0.000027,0.069224,2652.699951,3891.823486,2583.546143,88.879219,0.06905,3882.068359,2577.070313,88.434212,0.106053,50
559,40,15.437025,30.213911,0.000018,0.000027,0.069217,2652.699951,3889.685547,2579.437256,88.899124,0.06904,3879.770508,2572.862305,88.446472,0.107517,50
560,41,15.437025,30.213911,0.000018,0.000027,0.069208,2652.699951,3894.456299,2579.887207,89.235542,0.069028,3884.328857,2573.178223,88.772041,0.108986,50
561,42,15.437025,30.213911,0.000018,0.000027,0.069202,2652.699951,3888.828369,2582.718994,88.691589,0.069019,3878.558838,2575.898438,88.223785,0.105419,50
562,43,15.437025,30.213911,0.000018,0.000027,0.069195,2652.699951,3891.950928,2592.531982,88.492218,0.069009,3881.52002,2585.583496,88.018524,0.101165,50
563,44,15.437025,30.213911,0.000018,0.000027,0.069188,2652.699951,3893.313721,2582.210449,89.049019,0.069,3882.715088,2575.180908,88.56485,0.107318,50
564,45,15.437025,30.213911,0.000018,0.000027,0.069182,2652.699951,3896.469727,2583.519531,89.227692,0.068991,3885.720459,2576.392334,88.736061,0.107743,50
565,46,15.437025,30.213911,0.000018,0.000027,0.069174,2652.699951,3903.078857,2585.554688,89.633064,0.06898,3892.134766,2578.304932,89.131111,0.10901,50
566,47,15.437025,30.213911,0.000018,0.000027,0.069167,2652.699951,3895.62085,2586.047119,89.053619,0.06897,3884.523682,2578.68042,88.546982,0.106064,50
567,48,15.437025,30.213911,0.000018,0.000027,0.06916,2652.699951,3895.250732,2578.859375,89.339432,0.06896,3884.000732,2571.411133,88.824135,0.109824,50
568,49,15.437025,30.213911,0.000018,0.000027,0.069153,2652.699951,3901.89209,2583.223633,89.64576,0.068951,3890.459473,2575.654785,89.121193,0.109842,50
569,50,15.437025,30.213911,0.000018,0.000027,0.069146,2652.699951,3899.73584,2582.190186,89.529587,0.068941,3888.148193,2574.517578,88.998322,0.10963,50
570,51,15.437025,30.213911,0.000018,0.000027,0.069139,2652.699951,3906.385254,2583.468506,89.970795,0.068931,3894.614258,2575.683838,89.429398,0.111305,50
571,52,15.437025,30.213911,0.000018,0.000027,0.069132,2652.699951,3907.755859,2578.582275,90.283699,0.068921,3895.81543,2570.703125,89.732811,0.114388,50
572,53,15.437025,30.213911,0.000018,0.000027,0.069125,2652.699951,3907.35376,2587.582275,89.864563,0.068911,3895.249756,2579.566895,89.308662,0.109443,50
573,54,15.437025,30.213911,0.000018,0.000027,0.069117,2652.699951,3906.918945,2595.845459,89.469643,0.0689,3894.635742,2587.684082,88.907959,0.104813,50
574,55,15.437025,30.213911,0.000018,0.000027,0.069111,2652.699951,3906.54834,2598.722412,89.314468,0.068891,3894.119385,2590.454346,88.747047,0.103106,50
575,56,15.437025,30.213911,0.000018,0.000027,0.069103,2652.699951,3913.199463,2598.438232,89.827309,0.06888,3900.574219,2590.054688,89.248627,0.105672,50
576,57,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.06887,3901.773926,2584.138916,89.597137,nan,50
577,58,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068861,3899.483643,2591.669189,89.095749,nan,50
578,59,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.06885,3897.128662,2583.401611,89.282082,nan,50
579,60,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068841,3901.871582,2594.128662,89.166367,nan,50
580,61,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068831,3903.079834,2588.196045,89.517838,nan,50
581,62,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.06882,3905.999512,2593.340088,89.511024,nan,50
582,63,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068811,3901.936523,2586.659912,89.499405,nan,50
583,64,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068801,3904.911865,2592.618164,89.461174,nan,50
584,65,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068791,3907.905029,2585.915527,89.978279,nan,50
585,66,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.06878,3909.09668,2588.642334,89.94886,nan,50
586,67,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.06877,3906.751709,2578.174072,90.226387,nan,50
587,68,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.06876,3902.635986,2588.668701,89.463913,nan,50
588,69,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068751,3905.642822,2581.313232,90.008553,nan,50
589,70,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068741,3903.309814,2581.718994,89.816872,nan,50
590,71,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068731,3892.108398,2579.776855,89.065132,nan,50
591,72,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.06872,3898.582031,2580.160156,89.531548,nan,50
592,73,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068711,3898.053955,2578.261963,89.574326,nan,50
593,74,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.0687,3897.463135,2580.19458,89.446564,nan,50
594,75,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068691,3895.169922,2579.846436,89.290565,nan,50
595,76,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068681,3891.078613,2578.700195,89.035156,nan,50
596,77,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068671,3890.496826,2577.540527,89.042183,nan,50
597,78,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068661,3884.629639,2576.37915,88.655334,nan,50
598,79,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068652,3887.636719,2574.493896,88.961266,nan,50
599,80,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068641,3894.070313,2574.081787,89.457985,nan,50
600,81,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068631,3884.712646,2572.950439,88.810471,nan,50
601,82,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068621,3885.884766,2572.561523,88.91452,nan,50
602,83,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068611,3883.571045,2574.510742,88.657768,nan,50
603,84,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068602,3884.808105,2570.307129,88.931839,nan,50
604,85,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068591,3882.469482,2569.15332,88.807831,nan,50
605,86,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.06858,3888.857422,2566.412842,89.399704,nan,50
606,87,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068571,3883.067627,2568.385986,88.885338,nan,50
607,88,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068561,3880.73999,2568.008789,88.728729,nan,50
608,89,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068552,3874.953125,2566.894287,88.347168,nan,50
609,90,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068541,3870.867676,2570.356689,87.893166,nan,50
610,91,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068532,3877.333252,2565.379639,88.589157,nan,50
611,92,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068522,3878.53833,2562.712158,88.793045,nan,50
612,93,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068512,3870.941895,2564.628174,88.147453,nan,50
613,94,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068502,3868.631348,2561.953857,88.091606,nan,50
614,95,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068492,3868.078125,2563.121582,88.000191,nan,50
615,96,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068482,3869.250244,2560.440186,88.202629,nan,50
616,97,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068472,3868.693604,2559.306396,88.210136,nan,50
617,98,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068462,3868.131592,2559.699951,88.151634,nan,50
618,99,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068452,3865.820557,2557.032471,88.095177,nan,50
619,100,15.437025,30.213911,0.000018,0.000027,0,2652.699951,0,0,nan,0.068442,3861.775391,2556.664551,87.811874,nan,50
